customer_id,customer_type,customer_since_date,status
16214,INDIVIDUAL,2022-02-07,ACTIVE
16215,INDIVIDUAL,2025-11-25,ACTIVE
16216,CORPORATE,2025-10-12,ACTIVE
16217,INDIVIDUAL,2025-04-18,ACTIVE
16218,INDIVIDUAL,2023-12-28,ACTIVE
16219,INDIVIDUAL,2024-10-06,ACTIVE
16220,INDIVIDUAL,2022-02-17,ACTIVE
16221,CORPORATE,2025-11-13,ACTIVE
16222,INDIVIDUAL,2025-10-31,ACTIVE
16223,INDIVIDUAL,2024-12-11,ACTIVE
16224,INDIVIDUAL,2023-05-26,ACTIVE
16225,INDIVIDUAL,2025-02-16,ACTIVE
16226,INDIVIDUAL,2025-07-25,ACTIVE
16227,INDIVIDUAL,2024-02-23,ACTIVE
16228,INDIVIDUAL,2023-08-10,ACTIVE
16229,INDIVIDUAL,2023-01-31,ACTIVE
16230,INDIVIDUAL,2022-09-09,ACTIVE
16231,INDIVIDUAL,2022-03-15,ACTIVE
16232,INDIVIDUAL,2023-03-22,ACTIVE
16233,INDIVIDUAL,2022-10-30,ACTIVE
16234,INDIVIDUAL,2022-10-09,ACTIVE
16235,INDIVIDUAL,2022-07-30,ACTIVE
16236,INDIVIDUAL,2022-02-19,ACTIVE
16237,INDIVIDUAL,2024-10-24,ACTIVE
16238,INDIVIDUAL,2023-06-17,ACTIVE
16239,INDIVIDUAL,2022-11-16,ACTIVE
16240,INDIVIDUAL,2022-10-14,ACTIVE
16241,INDIVIDUAL,2024-03-31,ACTIVE
16242,INDIVIDUAL,2025-07-04,ACTIVE
16243,INDIVIDUAL,2022-08-03,ACTIVE
16244,INDIVIDUAL,2022-04-06,ACTIVE
16245,CORPORATE,2025-09-15,ACTIVE
16246,INDIVIDUAL,2022-06-28,ACTIVE
16247,CORPORATE,2022-12-10,ACTIVE
16248,INDIVIDUAL,2023-09-27,ACTIVE
16249,INDIVIDUAL,2025-01-12,ACTIVE
16250,INDIVIDUAL,2023-08-20,ACTIVE
16251,INDIVIDUAL,2022-05-19,ACTIVE
16252,INDIVIDUAL,2025-08-23,ACTIVE
16253,INDIVIDUAL,2023-11-06,ACTIVE
16254,INDIVIDUAL,2022-06-27,ACTIVE
16255,INDIVIDUAL,2024-03-31,ACTIVE
16256,INDIVIDUAL,2023-05-03,ACTIVE
16257,INDIVIDUAL,2025-11-06,ACTIVE
16258,INDIVIDUAL,2024-01-19,ACTIVE
16259,INDIVIDUAL,2025-11-16,ACTIVE
16260,INDIVIDUAL,2023-11-30,ACTIVE
16261,INDIVIDUAL,2024-04-21,ACTIVE
16262,CORPORATE,2023-10-05,ACTIVE
16263,INDIVIDUAL,2025-11-29,ACTIVE
16264,INDIVIDUAL,2025-07-23,ACTIVE
16265,INDIVIDUAL,2024-06-27,ACTIVE
16266,CORPORATE,2022-07-31,ACTIVE
16267,INDIVIDUAL,2023-06-26,ACTIVE
16268,INDIVIDUAL,2025-09-18,ACTIVE
16269,INDIVIDUAL,2023-01-22,ACTIVE
16270,INDIVIDUAL,2024-08-17,ACTIVE
16271,INDIVIDUAL,2024-12-27,ACTIVE
16272,INDIVIDUAL,2023-09-30,ACTIVE
16273,INDIVIDUAL,2022-06-21,ACTIVE
16274,CORPORATE,2023-04-28,ACTIVE
16275,INDIVIDUAL,2025-01-02,ACTIVE
16276,INDIVIDUAL,2025-02-22,ACTIVE
16277,INDIVIDUAL,2025-09-17,ACTIVE
16278,INDIVIDUAL,2025-09-23,ACTIVE
16279,INDIVIDUAL,2023-02-27,ACTIVE
16280,INDIVIDUAL,2025-04-03,ACTIVE
16281,INDIVIDUAL,2022-05-08,ACTIVE
16282,INDIVIDUAL,2023-09-30,ACTIVE
16283,INDIVIDUAL,2024-03-01,ACTIVE
16284,INDIVIDUAL,2024-03-26,ACTIVE
16285,INDIVIDUAL,2025-11-02,ACTIVE
16286,INDIVIDUAL,2022-07-05,ACTIVE
16287,INDIVIDUAL,2023-12-03,ACTIVE
16288,INDIVIDUAL,2022-11-18,ACTIVE
16289,INDIVIDUAL,2024-05-13,ACTIVE
16290,INDIVIDUAL,2023-07-24,ACTIVE
16291,INDIVIDUAL,2025-09-26,ACTIVE
16292,CORPORATE,2024-06-19,ACTIVE
16293,CORPORATE,2024-05-06,ACTIVE
16294,INDIVIDUAL,2024-07-14,ACTIVE
16295,INDIVIDUAL,2024-09-26,ACTIVE
16296,INDIVIDUAL,2025-07-26,ACTIVE
16297,CORPORATE,2022-05-19,ACTIVE
16298,INDIVIDUAL,2025-01-29,ACTIVE
16299,INDIVIDUAL,2023-12-05,ACTIVE
16300,INDIVIDUAL,2025-01-19,ACTIVE
16301,INDIVIDUAL,2025-03-01,ACTIVE
16302,INDIVIDUAL,2022-11-19,ACTIVE
16303,INDIVIDUAL,2022-12-18,ACTIVE
16304,INDIVIDUAL,2022-04-13,ACTIVE
16305,INDIVIDUAL,2024-05-31,ACTIVE
16306,INDIVIDUAL,2025-07-26,ACTIVE
16307,INDIVIDUAL,2024-02-24,ACTIVE
16308,INDIVIDUAL,2024-03-30,ACTIVE
16309,INDIVIDUAL,2025-02-02,ACTIVE
16310,CORPORATE,2025-03-04,ACTIVE
16311,INDIVIDUAL,2025-03-16,ACTIVE
16312,INDIVIDUAL,2022-10-08,ACTIVE
16313,INDIVIDUAL,2023-07-13,ACTIVE
16314,INDIVIDUAL,2022-08-08,ACTIVE
16315,INDIVIDUAL,2024-12-17,ACTIVE
16316,INDIVIDUAL,2022-10-22,ACTIVE
16317,INDIVIDUAL,2024-09-24,ACTIVE
16318,INDIVIDUAL,2022-01-05,ACTIVE
16319,INDIVIDUAL,2025-11-17,ACTIVE
16320,INDIVIDUAL,2024-01-07,ACTIVE
16321,INDIVIDUAL,2024-01-28,ACTIVE
16322,INDIVIDUAL,2025-06-28,ACTIVE
16323,INDIVIDUAL,2025-06-23,ACTIVE
16324,INDIVIDUAL,2022-09-12,ACTIVE
16325,INDIVIDUAL,2024-09-26,ACTIVE
16326,INDIVIDUAL,2023-07-02,ACTIVE
16327,CORPORATE,2022-01-17,ACTIVE
16328,INDIVIDUAL,2025-08-25,ACTIVE
16329,INDIVIDUAL,2022-08-07,ACTIVE
16330,INDIVIDUAL,2024-03-29,ACTIVE
16331,INDIVIDUAL,2025-01-29,ACTIVE
16332,INDIVIDUAL,2022-09-24,ACTIVE
16333,INDIVIDUAL,2024-07-01,ACTIVE
16334,INDIVIDUAL,2025-05-06,ACTIVE
16335,INDIVIDUAL,2025-09-02,ACTIVE
16336,INDIVIDUAL,2024-04-27,ACTIVE
16337,CORPORATE,2023-06-29,ACTIVE
16338,CORPORATE,2023-11-03,ACTIVE
16339,INDIVIDUAL,2025-06-04,ACTIVE
16340,INDIVIDUAL,2024-12-06,ACTIVE
16341,INDIVIDUAL,2024-01-05,ACTIVE
16342,CORPORATE,2023-12-29,ACTIVE
16343,INDIVIDUAL,2025-02-24,ACTIVE
16344,INDIVIDUAL,2023-04-22,ACTIVE
16345,INDIVIDUAL,2025-12-11,ACTIVE
16346,INDIVIDUAL,2025-06-17,ACTIVE
16347,INDIVIDUAL,2022-09-23,ACTIVE
16348,INDIVIDUAL,2022-11-27,ACTIVE
16349,INDIVIDUAL,2023-06-13,ACTIVE
16350,CORPORATE,2023-11-08,ACTIVE
16351,INDIVIDUAL,2022-07-28,ACTIVE
16352,INDIVIDUAL,2023-09-18,ACTIVE
16353,INDIVIDUAL,2025-07-23,ACTIVE
16354,INDIVIDUAL,2024-08-26,ACTIVE
16355,INDIVIDUAL,2024-02-21,ACTIVE
16356,INDIVIDUAL,2023-01-12,ACTIVE
16357,INDIVIDUAL,2022-05-25,ACTIVE
16358,INDIVIDUAL,2023-07-14,ACTIVE
16359,INDIVIDUAL,2025-02-13,ACTIVE
16360,INDIVIDUAL,2025-07-03,ACTIVE
16361,INDIVIDUAL,2025-08-07,ACTIVE
16362,INDIVIDUAL,2025-04-24,ACTIVE
16363,INDIVIDUAL,2022-07-18,ACTIVE
16364,INDIVIDUAL,2025-02-16,ACTIVE
16365,INDIVIDUAL,2025-09-03,ACTIVE
16366,INDIVIDUAL,2025-11-16,ACTIVE
16367,INDIVIDUAL,2025-03-20,ACTIVE
16368,INDIVIDUAL,2022-12-18,ACTIVE
16369,CORPORATE,2024-01-06,ACTIVE
16370,INDIVIDUAL,2025-10-14,ACTIVE
16371,INDIVIDUAL,2025-02-03,ACTIVE
16372,INDIVIDUAL,2023-06-20,ACTIVE
16373,INDIVIDUAL,2023-04-29,ACTIVE
16374,CORPORATE,2022-07-22,ACTIVE
16375,CORPORATE,2024-08-05,ACTIVE
16376,INDIVIDUAL,2023-03-31,ACTIVE
16377,INDIVIDUAL,2022-03-08,ACTIVE
16378,INDIVIDUAL,2024-11-10,ACTIVE
16379,INDIVIDUAL,2024-09-12,ACTIVE
16380,INDIVIDUAL,2024-07-18,ACTIVE
16381,INDIVIDUAL,2022-11-01,ACTIVE
16382,INDIVIDUAL,2022-03-23,ACTIVE
16383,INDIVIDUAL,2022-12-12,ACTIVE
16384,CORPORATE,2024-10-29,ACTIVE
16385,INDIVIDUAL,2025-02-19,ACTIVE
16386,INDIVIDUAL,2024-05-27,ACTIVE
16387,INDIVIDUAL,2024-05-09,ACTIVE
16388,INDIVIDUAL,2024-08-18,ACTIVE
16389,INDIVIDUAL,2024-12-21,ACTIVE
16390,INDIVIDUAL,2022-02-28,ACTIVE
16391,INDIVIDUAL,2023-02-04,ACTIVE
16392,INDIVIDUAL,2025-11-05,ACTIVE
16393,INDIVIDUAL,2024-05-04,ACTIVE
16394,INDIVIDUAL,2023-08-05,ACTIVE
16395,INDIVIDUAL,2022-01-29,ACTIVE
16396,INDIVIDUAL,2025-02-10,ACTIVE
16397,INDIVIDUAL,2025-11-02,ACTIVE
16398,CORPORATE,2024-04-27,ACTIVE
16399,INDIVIDUAL,2023-01-04,ACTIVE
16400,CORPORATE,2023-08-17,ACTIVE
16401,INDIVIDUAL,2022-11-07,ACTIVE
16402,CORPORATE,2022-02-13,ACTIVE
16403,INDIVIDUAL,2022-11-12,ACTIVE
16404,INDIVIDUAL,2024-01-29,ACTIVE
16405,INDIVIDUAL,2024-06-08,ACTIVE
16406,INDIVIDUAL,2023-06-30,ACTIVE
16407,INDIVIDUAL,2022-04-07,ACTIVE
16408,INDIVIDUAL,2024-03-26,ACTIVE
16409,CORPORATE,2022-11-08,ACTIVE
16410,INDIVIDUAL,2023-01-09,ACTIVE
16411,INDIVIDUAL,2024-07-08,ACTIVE
16412,INDIVIDUAL,2022-11-05,ACTIVE
16413,INDIVIDUAL,2025-11-12,ACTIVE
16414,INDIVIDUAL,2023-09-23,ACTIVE
16415,INDIVIDUAL,2023-03-26,ACTIVE
16416,INDIVIDUAL,2022-01-03,ACTIVE
16417,INDIVIDUAL,2024-09-07,ACTIVE
16418,INDIVIDUAL,2022-12-02,ACTIVE
16419,INDIVIDUAL,2022-06-21,ACTIVE
16420,INDIVIDUAL,2025-08-12,ACTIVE
16421,INDIVIDUAL,2025-02-14,ACTIVE
16422,INDIVIDUAL,2022-12-09,ACTIVE
16423,INDIVIDUAL,2025-06-18,ACTIVE
16424,CORPORATE,2025-03-02,ACTIVE
16425,INDIVIDUAL,2024-08-25,ACTIVE
16426,INDIVIDUAL,2025-06-28,ACTIVE
16427,INDIVIDUAL,2025-05-02,ACTIVE
16428,INDIVIDUAL,2022-07-16,ACTIVE
16429,INDIVIDUAL,2024-06-20,ACTIVE
16430,INDIVIDUAL,2022-08-09,ACTIVE
16431,INDIVIDUAL,2023-11-10,ACTIVE
16432,INDIVIDUAL,2025-10-05,ACTIVE
16433,INDIVIDUAL,2022-06-30,ACTIVE
16434,INDIVIDUAL,2025-12-25,ACTIVE
16435,INDIVIDUAL,2025-05-09,ACTIVE
16436,INDIVIDUAL,2023-01-19,ACTIVE
16437,CORPORATE,2024-09-20,ACTIVE
16438,INDIVIDUAL,2025-07-04,ACTIVE
16439,CORPORATE,2022-03-24,ACTIVE
16440,INDIVIDUAL,2023-11-09,ACTIVE
16441,INDIVIDUAL,2022-05-31,ACTIVE
16442,INDIVIDUAL,2025-01-20,ACTIVE
16443,CORPORATE,2022-02-07,ACTIVE
16444,INDIVIDUAL,2023-01-04,ACTIVE
16445,CORPORATE,2024-06-22,ACTIVE
16446,INDIVIDUAL,2022-12-23,ACTIVE
16447,INDIVIDUAL,2022-07-05,ACTIVE
16448,INDIVIDUAL,2022-10-05,ACTIVE
16449,INDIVIDUAL,2023-03-31,ACTIVE
16450,INDIVIDUAL,2025-05-15,ACTIVE
16451,INDIVIDUAL,2023-07-25,ACTIVE
16452,INDIVIDUAL,2022-11-03,ACTIVE
16453,INDIVIDUAL,2025-05-11,ACTIVE
16454,INDIVIDUAL,2022-03-18,ACTIVE
16455,CORPORATE,2023-02-28,ACTIVE
16456,CORPORATE,2025-04-06,ACTIVE
16457,CORPORATE,2022-05-07,ACTIVE
16458,INDIVIDUAL,2024-09-01,ACTIVE
16459,INDIVIDUAL,2024-12-16,ACTIVE
16460,INDIVIDUAL,2024-08-22,ACTIVE
16461,CORPORATE,2022-09-24,ACTIVE
16462,CORPORATE,2025-08-15,ACTIVE
16463,INDIVIDUAL,2022-12-28,ACTIVE
16464,INDIVIDUAL,2025-11-20,ACTIVE
16465,INDIVIDUAL,2024-08-21,ACTIVE
16466,INDIVIDUAL,2024-01-15,ACTIVE
16467,INDIVIDUAL,2024-06-04,ACTIVE
16468,CORPORATE,2025-03-28,ACTIVE
16469,INDIVIDUAL,2023-07-29,ACTIVE
16470,INDIVIDUAL,2023-12-23,ACTIVE
16471,INDIVIDUAL,2025-10-29,ACTIVE
16472,INDIVIDUAL,2022-11-22,ACTIVE
16473,INDIVIDUAL,2022-09-12,ACTIVE
16474,INDIVIDUAL,2022-11-30,ACTIVE
16475,INDIVIDUAL,2024-10-23,ACTIVE
16476,INDIVIDUAL,2022-11-21,ACTIVE
16477,INDIVIDUAL,2025-08-14,ACTIVE
16478,INDIVIDUAL,2025-07-31,ACTIVE
16479,INDIVIDUAL,2025-05-30,ACTIVE
16480,INDIVIDUAL,2023-07-03,ACTIVE
16481,INDIVIDUAL,2023-03-03,ACTIVE
16482,INDIVIDUAL,2024-12-20,ACTIVE
16483,INDIVIDUAL,2024-04-23,ACTIVE
16484,CORPORATE,2025-05-16,ACTIVE
16485,INDIVIDUAL,2022-10-27,ACTIVE
16486,INDIVIDUAL,2024-10-29,ACTIVE
16487,INDIVIDUAL,2024-05-20,ACTIVE
16488,INDIVIDUAL,2023-10-28,ACTIVE
16489,CORPORATE,2024-02-18,ACTIVE
16490,INDIVIDUAL,2023-05-11,ACTIVE
16491,INDIVIDUAL,2024-07-07,ACTIVE
16492,CORPORATE,2023-03-19,ACTIVE
16493,INDIVIDUAL,2025-07-19,ACTIVE
16494,INDIVIDUAL,2022-12-02,ACTIVE
16495,INDIVIDUAL,2023-03-30,ACTIVE
16496,INDIVIDUAL,2023-09-12,ACTIVE
16497,INDIVIDUAL,2024-03-29,ACTIVE
16498,CORPORATE,2022-04-16,ACTIVE
16499,INDIVIDUAL,2024-04-19,ACTIVE
16500,CORPORATE,2025-05-28,ACTIVE
16501,CORPORATE,2024-08-27,ACTIVE
16502,INDIVIDUAL,2023-05-22,ACTIVE
16503,INDIVIDUAL,2022-07-19,ACTIVE
16504,INDIVIDUAL,2024-01-15,ACTIVE
16505,INDIVIDUAL,2024-04-23,ACTIVE
16506,CORPORATE,2023-01-08,ACTIVE
16507,INDIVIDUAL,2024-11-26,ACTIVE
16508,INDIVIDUAL,2024-10-14,ACTIVE
16509,INDIVIDUAL,2025-10-17,ACTIVE
16510,CORPORATE,2023-03-10,ACTIVE
16511,INDIVIDUAL,2022-05-21,ACTIVE
16512,INDIVIDUAL,2022-09-21,ACTIVE
16513,INDIVIDUAL,2023-10-26,ACTIVE
16514,INDIVIDUAL,2023-10-05,ACTIVE
16515,INDIVIDUAL,2024-02-23,ACTIVE
16516,CORPORATE,2025-05-17,ACTIVE
16517,INDIVIDUAL,2025-10-18,ACTIVE
16518,CORPORATE,2022-04-24,ACTIVE
16519,INDIVIDUAL,2023-11-28,ACTIVE
16520,INDIVIDUAL,2024-03-04,ACTIVE
16521,INDIVIDUAL,2022-03-16,ACTIVE
16522,INDIVIDUAL,2025-08-11,ACTIVE
16523,INDIVIDUAL,2022-11-01,ACTIVE
16524,INDIVIDUAL,2025-05-25,ACTIVE
16525,INDIVIDUAL,2024-06-06,ACTIVE
16526,INDIVIDUAL,2024-03-12,ACTIVE
16527,INDIVIDUAL,2022-07-25,ACTIVE
16528,INDIVIDUAL,2024-06-16,ACTIVE
16529,INDIVIDUAL,2025-03-12,ACTIVE
16530,INDIVIDUAL,2023-12-01,ACTIVE
16531,INDIVIDUAL,2022-07-02,ACTIVE
16532,INDIVIDUAL,2025-04-13,ACTIVE
16533,INDIVIDUAL,2025-06-06,ACTIVE
16534,INDIVIDUAL,2023-05-24,ACTIVE
16535,INDIVIDUAL,2024-02-25,ACTIVE
16536,INDIVIDUAL,2024-02-11,ACTIVE
16537,INDIVIDUAL,2025-07-06,ACTIVE
16538,INDIVIDUAL,2024-06-25,ACTIVE
16539,INDIVIDUAL,2024-06-16,ACTIVE
16540,INDIVIDUAL,2025-03-16,ACTIVE
16541,CORPORATE,2025-02-09,ACTIVE
16542,INDIVIDUAL,2022-11-24,ACTIVE
16543,INDIVIDUAL,2025-07-03,ACTIVE
16544,INDIVIDUAL,2025-04-23,ACTIVE
16545,INDIVIDUAL,2024-07-01,ACTIVE
16546,INDIVIDUAL,2024-02-26,ACTIVE
16547,INDIVIDUAL,2024-09-03,ACTIVE
16548,CORPORATE,2024-10-30,ACTIVE
16549,INDIVIDUAL,2025-01-22,ACTIVE
16550,INDIVIDUAL,2024-02-07,ACTIVE
16551,INDIVIDUAL,2025-09-19,ACTIVE
16552,INDIVIDUAL,2025-05-10,ACTIVE
16553,INDIVIDUAL,2024-12-03,ACTIVE
16554,INDIVIDUAL,2022-08-16,ACTIVE
16555,INDIVIDUAL,2022-02-27,ACTIVE
16556,CORPORATE,2022-02-27,ACTIVE
16557,INDIVIDUAL,2025-07-03,ACTIVE
16558,INDIVIDUAL,2025-01-22,ACTIVE
16559,INDIVIDUAL,2025-12-24,ACTIVE
16560,INDIVIDUAL,2023-07-21,ACTIVE
16561,INDIVIDUAL,2024-03-06,ACTIVE
16562,INDIVIDUAL,2023-04-16,ACTIVE
16563,INDIVIDUAL,2022-11-06,ACTIVE
16564,INDIVIDUAL,2025-09-01,ACTIVE
16565,INDIVIDUAL,2022-12-12,ACTIVE
16566,INDIVIDUAL,2022-02-01,ACTIVE
16567,INDIVIDUAL,2024-04-03,ACTIVE
16568,INDIVIDUAL,2023-12-13,ACTIVE
16569,INDIVIDUAL,2022-05-21,ACTIVE
16570,INDIVIDUAL,2022-01-05,ACTIVE
16571,INDIVIDUAL,2022-07-06,ACTIVE
16572,INDIVIDUAL,2025-12-25,ACTIVE
16573,INDIVIDUAL,2024-02-05,ACTIVE
16574,INDIVIDUAL,2025-02-14,ACTIVE
16575,INDIVIDUAL,2025-09-14,ACTIVE
16576,INDIVIDUAL,2022-08-27,ACTIVE
16577,INDIVIDUAL,2023-01-06,ACTIVE
16578,INDIVIDUAL,2025-12-26,ACTIVE
16579,INDIVIDUAL,2025-03-01,ACTIVE
16580,INDIVIDUAL,2024-10-20,ACTIVE
16581,INDIVIDUAL,2022-05-23,ACTIVE
16582,INDIVIDUAL,2025-09-03,ACTIVE
16583,INDIVIDUAL,2023-06-29,ACTIVE
16584,INDIVIDUAL,2024-05-27,ACTIVE
16585,INDIVIDUAL,2022-03-30,ACTIVE
16586,INDIVIDUAL,2023-08-27,ACTIVE
16587,INDIVIDUAL,2025-12-10,ACTIVE
16588,INDIVIDUAL,2024-01-26,ACTIVE
16589,INDIVIDUAL,2024-09-18,ACTIVE
16590,INDIVIDUAL,2022-09-19,ACTIVE
16591,INDIVIDUAL,2023-12-30,ACTIVE
16592,INDIVIDUAL,2025-02-11,ACTIVE
16593,INDIVIDUAL,2025-09-07,ACTIVE
16594,INDIVIDUAL,2025-02-09,ACTIVE
16595,INDIVIDUAL,2025-10-03,ACTIVE
16596,CORPORATE,2024-04-07,ACTIVE
16597,INDIVIDUAL,2023-01-23,ACTIVE
16598,CORPORATE,2024-04-17,ACTIVE
16599,INDIVIDUAL,2022-11-13,ACTIVE
16600,INDIVIDUAL,2024-01-27,ACTIVE
16601,INDIVIDUAL,2024-07-14,ACTIVE
16602,INDIVIDUAL,2024-03-06,ACTIVE
16603,INDIVIDUAL,2024-08-06,ACTIVE
16604,INDIVIDUAL,2025-02-26,ACTIVE
16605,CORPORATE,2025-06-06,ACTIVE
16606,INDIVIDUAL,2024-03-22,ACTIVE
16607,INDIVIDUAL,2022-05-11,ACTIVE
16608,CORPORATE,2025-06-10,ACTIVE
16609,INDIVIDUAL,2022-12-20,ACTIVE
16610,INDIVIDUAL,2024-01-03,ACTIVE
16611,INDIVIDUAL,2023-06-20,ACTIVE
16612,CORPORATE,2022-10-19,ACTIVE
16613,INDIVIDUAL,2025-02-10,ACTIVE
16614,INDIVIDUAL,2022-04-19,ACTIVE
16615,INDIVIDUAL,2023-02-03,ACTIVE
16616,INDIVIDUAL,2024-04-07,ACTIVE
16617,INDIVIDUAL,2022-08-26,ACTIVE
16618,CORPORATE,2025-12-03,ACTIVE
16619,INDIVIDUAL,2022-08-17,ACTIVE
16620,INDIVIDUAL,2023-06-28,ACTIVE
16621,INDIVIDUAL,2022-12-26,ACTIVE
16622,INDIVIDUAL,2023-04-21,ACTIVE
16623,INDIVIDUAL,2023-12-08,ACTIVE
16624,INDIVIDUAL,2024-10-27,ACTIVE
16625,INDIVIDUAL,2024-01-06,ACTIVE
16626,INDIVIDUAL,2022-11-30,ACTIVE
16627,INDIVIDUAL,2024-08-13,ACTIVE
16628,INDIVIDUAL,2025-11-15,ACTIVE
16629,INDIVIDUAL,2023-02-17,ACTIVE
16630,INDIVIDUAL,2024-12-18,ACTIVE
16631,INDIVIDUAL,2023-05-13,ACTIVE
16632,INDIVIDUAL,2023-02-07,ACTIVE
16633,INDIVIDUAL,2025-04-26,ACTIVE
16634,INDIVIDUAL,2025-11-18,ACTIVE
16635,INDIVIDUAL,2025-09-02,ACTIVE
16636,INDIVIDUAL,2023-02-28,ACTIVE
16637,CORPORATE,2022-02-24,ACTIVE
16638,INDIVIDUAL,2025-11-30,ACTIVE
16639,INDIVIDUAL,2022-12-01,ACTIVE
16640,INDIVIDUAL,2024-03-14,ACTIVE
16641,INDIVIDUAL,2024-08-09,ACTIVE
16642,CORPORATE,2024-06-03,ACTIVE
16643,INDIVIDUAL,2025-09-08,ACTIVE
16644,INDIVIDUAL,2023-01-23,ACTIVE
16645,INDIVIDUAL,2023-02-12,ACTIVE
16646,INDIVIDUAL,2022-11-14,ACTIVE
16647,CORPORATE,2024-07-15,ACTIVE
16648,INDIVIDUAL,2025-12-12,ACTIVE
16649,INDIVIDUAL,2023-12-19,ACTIVE
16650,CORPORATE,2025-10-06,ACTIVE
16651,INDIVIDUAL,2024-01-29,ACTIVE
16652,INDIVIDUAL,2022-10-29,ACTIVE
16653,INDIVIDUAL,2025-09-11,ACTIVE
16654,INDIVIDUAL,2023-11-19,ACTIVE
16655,CORPORATE,2023-02-27,ACTIVE
16656,INDIVIDUAL,2022-07-01,ACTIVE
16657,INDIVIDUAL,2025-12-23,ACTIVE
16658,INDIVIDUAL,2023-10-23,ACTIVE
16659,INDIVIDUAL,2022-08-17,ACTIVE
16660,INDIVIDUAL,2022-05-05,ACTIVE
16661,INDIVIDUAL,2025-09-13,ACTIVE
16662,INDIVIDUAL,2024-02-04,ACTIVE
16663,INDIVIDUAL,2025-07-02,ACTIVE
16664,INDIVIDUAL,2025-12-11,ACTIVE
16665,CORPORATE,2023-10-12,ACTIVE
16666,INDIVIDUAL,2023-03-28,ACTIVE
16667,CORPORATE,2025-04-29,ACTIVE
16668,INDIVIDUAL,2023-04-27,ACTIVE
16669,INDIVIDUAL,2023-08-18,ACTIVE
16670,INDIVIDUAL,2022-01-19,ACTIVE
16671,INDIVIDUAL,2023-09-24,ACTIVE
16672,INDIVIDUAL,2022-04-19,ACTIVE
16673,INDIVIDUAL,2022-11-12,ACTIVE
16674,INDIVIDUAL,2022-09-24,ACTIVE
16675,INDIVIDUAL,2024-09-09,ACTIVE
16676,INDIVIDUAL,2022-05-24,ACTIVE
16677,CORPORATE,2022-08-30,ACTIVE
16678,INDIVIDUAL,2022-11-06,ACTIVE
16679,INDIVIDUAL,2022-11-09,ACTIVE
16680,INDIVIDUAL,2023-04-13,ACTIVE
16681,INDIVIDUAL,2025-07-16,ACTIVE
16682,INDIVIDUAL,2025-01-04,ACTIVE
16683,INDIVIDUAL,2024-02-02,ACTIVE
16684,INDIVIDUAL,2022-07-23,ACTIVE
16685,INDIVIDUAL,2023-07-01,ACTIVE
16686,INDIVIDUAL,2023-12-06,ACTIVE
16687,INDIVIDUAL,2024-11-25,ACTIVE
16688,INDIVIDUAL,2023-08-14,ACTIVE
16689,INDIVIDUAL,2022-11-20,ACTIVE
16690,INDIVIDUAL,2024-03-08,ACTIVE
16691,INDIVIDUAL,2023-12-16,ACTIVE
16692,INDIVIDUAL,2025-11-05,ACTIVE
16693,INDIVIDUAL,2025-07-28,ACTIVE
16694,INDIVIDUAL,2025-06-23,ACTIVE
16695,INDIVIDUAL,2025-03-20,ACTIVE
16696,INDIVIDUAL,2023-04-12,ACTIVE
16697,INDIVIDUAL,2023-10-02,ACTIVE
16698,INDIVIDUAL,2022-12-01,ACTIVE
16699,INDIVIDUAL,2024-02-17,ACTIVE
16700,INDIVIDUAL,2022-01-04,ACTIVE
16701,INDIVIDUAL,2022-08-31,ACTIVE
16702,INDIVIDUAL,2023-04-08,ACTIVE
16703,INDIVIDUAL,2025-09-08,ACTIVE
16704,INDIVIDUAL,2024-08-04,ACTIVE
16705,INDIVIDUAL,2025-02-24,ACTIVE
16706,INDIVIDUAL,2025-11-12,ACTIVE
16707,INDIVIDUAL,2022-03-07,ACTIVE
16708,INDIVIDUAL,2024-05-20,ACTIVE
16709,INDIVIDUAL,2023-08-08,ACTIVE
16710,INDIVIDUAL,2025-05-12,ACTIVE
16711,CORPORATE,2022-05-22,ACTIVE
16712,INDIVIDUAL,2023-10-01,ACTIVE
16713,INDIVIDUAL,2025-04-22,ACTIVE
16714,INDIVIDUAL,2025-07-10,ACTIVE
16715,INDIVIDUAL,2022-03-05,ACTIVE
16716,CORPORATE,2023-02-17,ACTIVE
16717,INDIVIDUAL,2025-02-18,ACTIVE
16718,INDIVIDUAL,2024-02-24,ACTIVE
16719,INDIVIDUAL,2025-04-19,ACTIVE
16720,INDIVIDUAL,2022-05-21,ACTIVE
16721,INDIVIDUAL,2023-11-10,ACTIVE
16722,INDIVIDUAL,2024-02-19,ACTIVE
16723,CORPORATE,2024-01-12,ACTIVE
16724,INDIVIDUAL,2025-08-05,ACTIVE
16725,INDIVIDUAL,2023-01-17,ACTIVE
16726,CORPORATE,2025-02-03,ACTIVE
16727,INDIVIDUAL,2023-01-03,ACTIVE
16728,CORPORATE,2025-04-01,ACTIVE
16729,INDIVIDUAL,2025-12-16,ACTIVE
16730,INDIVIDUAL,2023-05-07,ACTIVE
16731,CORPORATE,2022-07-28,ACTIVE
16732,INDIVIDUAL,2023-06-14,ACTIVE
16733,CORPORATE,2022-02-03,ACTIVE
16734,INDIVIDUAL,2025-07-25,ACTIVE
16735,INDIVIDUAL,2023-04-16,ACTIVE
16736,INDIVIDUAL,2023-06-11,ACTIVE
16737,INDIVIDUAL,2022-12-31,ACTIVE
16738,INDIVIDUAL,2024-01-24,ACTIVE
