collateral_id,loan_id,collateral_type,collateral_value,valuation_date,status
12646,5702,MOTORCYCLE,2358.95,2025-08-14,ACTIVE
12647,8858,MOTORCYCLE,11591.5,2025-08-15,RELEASED
12648,12313,CAR,41062.0,2025-08-15,ACTIVE
12649,21185,MOTORCYCLE,2313.92,2025-08-15,ACTIVE
12650,8862,CAR,3781.72,2025-08-15,ACTIVE
12651,22646,SMARTPHONE,791.09,2025-08-15,ACTIVE
12652,8885,SMARTPHONE,925.08,2025-08-15,RELEASED
12653,1621,SMARTPHONE,927.05,2025-08-15,RELEASED
12654,22604,SMARTPHONE,814.65,2025-08-15,RELEASED
12655,507,MOTORCYCLE,2189.0,2025-08-15,RELEASED
12656,6119,CAR,36720.62,2025-08-15,RELEASED
12657,13174,MOTORCYCLE,1836.55,2025-08-15,SEIZED
12658,21486,CAR,5850.45,2025-08-15,RELEASED
12659,2187,CAR,40315.83,2025-08-15,RELEASED
12660,13291,MOTORCYCLE,2225.84,2025-08-15,RELEASED
12661,2346,SMARTPHONE,1002.86,2025-08-15,ACTIVE
12662,4273,MOTORCYCLE,3343.4,2025-08-15,RELEASED
12663,281,MOTORCYCLE,55217.96,2025-08-15,RELEASED
12664,4032,CAR,33820.74,2025-08-15,RELEASED
12665,14957,CAR,17435.38,2025-08-15,ACTIVE
12666,12940,SMARTPHONE,496.15,2025-08-15,RELEASED
12667,18581,SMARTPHONE,1041.57,2025-08-16,RELEASED
12668,1067,MOTORCYCLE,2264.56,2025-08-16,ACTIVE
12669,17450,CAR,31282.78,2025-08-16,RELEASED
12670,16373,MOTORCYCLE,2077.23,2025-08-16,ACTIVE
12671,894,SMARTPHONE,1074.4,2025-08-16,RELEASED
12672,15713,MOTORCYCLE,33267.63,2025-08-16,ACTIVE
12673,5128,CAR,35899.79,2025-08-16,ACTIVE
12674,16242,CAR,5003.18,2025-08-16,RELEASED
12675,21611,MOTORCYCLE,2279.54,2025-08-16,RELEASED
12676,21332,CAR,78669.11,2025-08-16,RELEASED
12677,20217,MOTORCYCLE,4234.79,2025-08-17,ACTIVE
12678,10527,SMARTPHONE,497.37,2025-08-17,ACTIVE
12679,18896,CAR,3572.94,2025-08-17,RELEASED
12680,3270,CAR,6310.29,2025-08-17,RELEASED
12681,20339,SMARTPHONE,1017.76,2025-08-17,ACTIVE
12682,15462,MOTORCYCLE,1443.27,2025-08-17,SEIZED
12683,19924,SMARTPHONE,603.11,2025-08-17,SEIZED
12684,10503,MOTORCYCLE,1557.09,2025-08-17,RELEASED
12685,12727,SMARTPHONE,926.14,2025-08-17,ACTIVE
12686,10613,CAR,11726.7,2025-08-17,SEIZED
12687,22096,CAR,6280.39,2025-08-17,RELEASED
12688,17988,MOTORCYCLE,3183.7,2025-08-17,ACTIVE
12689,20313,MOTORCYCLE,2963.97,2025-08-17,ACTIVE
12690,16285,MOTORCYCLE,2579.9,2025-08-18,RELEASED
12691,3460,MOTORCYCLE,2754.77,2025-08-18,ACTIVE
12692,984,MOTORCYCLE,1123.48,2025-08-18,RELEASED
12693,179,CAR,4823.16,2025-08-18,RELEASED
12694,21577,SMARTPHONE,932.3,2025-08-18,ACTIVE
12695,15369,CAR,28244.09,2025-08-18,SEIZED
12696,21795,MOTORCYCLE,3580.85,2025-08-18,ACTIVE
12697,17757,MOTORCYCLE,1703.55,2025-08-18,ACTIVE
12698,16405,CAR,37916.68,2025-08-18,ACTIVE
12699,2201,MOTORCYCLE,3221.59,2025-08-18,RELEASED
12700,22926,SMARTPHONE,775.65,2025-08-18,RELEASED
12701,20272,CAR,2639.05,2025-08-18,ACTIVE
12702,8737,MOTORCYCLE,2403.5,2025-08-18,RELEASED
12703,20556,SMARTPHONE,387.05,2025-08-18,RELEASED
12704,7542,CAR,6848.0,2025-08-18,RELEASED
12705,23182,MOTORCYCLE,2751.14,2025-08-19,RELEASED
12706,16244,MOTORCYCLE,23912.57,2025-08-19,RELEASED
12707,9810,SMARTPHONE,378.92,2025-08-19,RELEASED
12708,14281,MOTORCYCLE,22447.28,2025-08-19,ACTIVE
12709,19536,MOTORCYCLE,781.38,2025-08-19,ACTIVE
12710,17293,SMARTPHONE,304.71,2025-08-19,RELEASED
12711,9253,SMARTPHONE,674.85,2025-08-19,RELEASED
12712,8577,SMARTPHONE,709.36,2025-08-19,ACTIVE
12713,1978,SMARTPHONE,930.67,2025-08-19,RELEASED
12714,227,CAR,7224.67,2025-08-19,ACTIVE
12715,12660,CAR,19232.03,2025-08-19,ACTIVE
12716,13846,CAR,2646.05,2025-08-19,ACTIVE
12717,11001,SMARTPHONE,1217.96,2025-08-19,ACTIVE
12718,12447,SMARTPHONE,845.1,2025-08-20,RELEASED
12719,22645,MOTORCYCLE,3468.39,2025-08-20,SEIZED
12720,18780,MOTORCYCLE,2201.56,2025-08-20,RELEASED
12721,9994,SMARTPHONE,690.88,2025-08-20,RELEASED
12722,21245,CAR,5965.65,2025-08-20,RELEASED
12723,2286,MOTORCYCLE,2065.85,2025-08-20,ACTIVE
12724,93,SMARTPHONE,943.94,2025-08-20,RELEASED
12725,11360,SMARTPHONE,683.82,2025-08-20,RELEASED
12726,19594,MOTORCYCLE,4268.75,2025-08-20,ACTIVE
12727,19029,SMARTPHONE,330.34,2025-08-20,RELEASED
12728,4832,SMARTPHONE,571.47,2025-08-20,SEIZED
12729,4154,CAR,4785.81,2025-08-20,RELEASED
12730,6525,SMARTPHONE,763.72,2025-08-20,ACTIVE
12731,18102,CAR,4687.3,2025-08-20,RELEASED
12732,5153,CAR,6902.46,2025-08-20,RELEASED
12733,23199,MOTORCYCLE,921.97,2025-08-20,ACTIVE
12734,459,CAR,21666.15,2025-08-20,ACTIVE
12735,21904,CAR,3444.88,2025-08-20,ACTIVE
12736,23262,CAR,28273.09,2025-08-21,RELEASED
12737,18072,SMARTPHONE,797.45,2025-08-21,ACTIVE
12738,76,MOTORCYCLE,3235.4,2025-08-21,RELEASED
12739,11524,SMARTPHONE,1048.55,2025-08-21,ACTIVE
12740,5012,SMARTPHONE,607.84,2025-08-21,ACTIVE
12741,250,MOTORCYCLE,39414.89,2025-08-21,ACTIVE
12742,15326,MOTORCYCLE,2097.46,2025-08-21,RELEASED
12743,8488,SMARTPHONE,969.13,2025-08-21,RELEASED
12744,23026,CAR,7202.83,2025-08-21,RELEASED
12745,16879,MOTORCYCLE,2156.3,2025-08-21,ACTIVE
12746,6838,CAR,3240.91,2025-08-21,ACTIVE
12747,17655,SMARTPHONE,822.9,2025-08-21,SEIZED
12748,1513,SMARTPHONE,911.85,2025-08-22,RELEASED
12749,19356,CAR,3642.12,2025-08-22,RELEASED
12750,23373,CAR,4030.18,2025-08-22,ACTIVE
12751,10555,MOTORCYCLE,2288.42,2025-08-22,ACTIVE
12752,19146,CAR,19543.71,2025-08-22,ACTIVE
12753,8684,CAR,16738.91,2025-08-22,ACTIVE
12754,12854,CAR,33008.47,2025-08-22,RELEASED
12755,4592,CAR,4359.15,2025-08-22,ACTIVE
12756,9505,CAR,74676.47,2025-08-22,SEIZED
12757,22698,SMARTPHONE,808.95,2025-08-22,RELEASED
12758,16145,CAR,19953.68,2025-08-22,ACTIVE
12759,16149,CAR,76916.36,2025-08-22,ACTIVE
12760,4024,MOTORCYCLE,3253.55,2025-08-23,ACTIVE
12761,13254,SMARTPHONE,878.1,2025-08-23,RELEASED
12762,12394,SMARTPHONE,835.99,2025-08-23,SEIZED
12763,19696,SMARTPHONE,679.62,2025-08-23,RELEASED
12764,1868,MOTORCYCLE,1721.05,2025-08-23,RELEASED
12765,13937,SMARTPHONE,402.65,2025-08-23,RELEASED
12766,15879,CAR,13682.46,2025-08-23,RELEASED
12767,19334,MOTORCYCLE,2613.02,2025-08-23,ACTIVE
12768,63,CAR,15732.96,2025-08-23,RELEASED
12769,22263,MOTORCYCLE,17425.86,2025-08-23,RELEASED
12770,22869,SMARTPHONE,589.01,2025-08-23,RELEASED
12771,5222,MOTORCYCLE,2519.52,2025-08-23,ACTIVE
12772,11613,CAR,24701.23,2025-08-23,ACTIVE
12773,6383,SMARTPHONE,639.49,2025-08-23,RELEASED
12774,8196,CAR,4804.26,2025-08-23,RELEASED
12775,23097,MOTORCYCLE,2392.86,2025-08-23,RELEASED
12776,15330,MOTORCYCLE,2345.2,2025-08-23,ACTIVE
12777,21325,SMARTPHONE,683.98,2025-08-24,RELEASED
12778,8482,MOTORCYCLE,2483.31,2025-08-24,RELEASED
12779,9398,CAR,98901.37,2025-08-24,RELEASED
12780,375,SMARTPHONE,665.63,2025-08-24,SEIZED
12781,333,MOTORCYCLE,3598.24,2025-08-24,ACTIVE
12782,10088,SMARTPHONE,417.17,2025-08-24,RELEASED
12783,7756,CAR,29362.82,2025-08-24,SEIZED
12784,11156,SMARTPHONE,209.99,2025-08-24,RELEASED
12785,12573,CAR,30389.6,2025-08-24,RELEASED
12786,14434,CAR,6392.75,2025-08-24,ACTIVE
12787,17135,MOTORCYCLE,3168.19,2025-08-25,SEIZED
12788,6224,SMARTPHONE,775.71,2025-08-25,RELEASED
12789,16152,CAR,35295.94,2025-08-25,RELEASED
12790,23221,CAR,40870.34,2025-08-25,ACTIVE
12791,12642,MOTORCYCLE,1215.33,2025-08-25,RELEASED
12792,15859,SMARTPHONE,466.37,2025-08-25,ACTIVE
12793,9904,CAR,12087.03,2025-08-25,ACTIVE
12794,15124,MOTORCYCLE,2392.45,2025-08-25,ACTIVE
12795,12896,CAR,103086.72,2025-08-25,ACTIVE
12796,1744,SMARTPHONE,410.2,2025-08-25,RELEASED
12797,11141,MOTORCYCLE,678.77,2025-08-25,RELEASED
12798,13990,CAR,2315.79,2025-08-25,ACTIVE
12799,15311,SMARTPHONE,628.65,2025-08-25,RELEASED
12800,15678,SMARTPHONE,396.67,2025-08-25,RELEASED
12801,10196,SMARTPHONE,743.48,2025-08-25,RELEASED
12802,6200,SMARTPHONE,875.44,2025-08-26,ACTIVE
12803,17717,MOTORCYCLE,3135.77,2025-08-26,RELEASED
12804,12731,CAR,276.13,2025-08-26,SEIZED
12805,2074,SMARTPHONE,499.43,2025-08-26,ACTIVE
12806,11606,SMARTPHONE,740.64,2025-08-26,SEIZED
12807,15416,CAR,3257.76,2025-08-26,ACTIVE
12808,1415,MOTORCYCLE,675.68,2025-08-26,ACTIVE
12809,1815,SMARTPHONE,627.24,2025-08-26,ACTIVE
12810,15315,MOTORCYCLE,3030.5,2025-08-26,SEIZED
12811,10389,CAR,5554.32,2025-08-26,ACTIVE
12812,15362,CAR,16888.61,2025-08-26,ACTIVE
12813,21075,SMARTPHONE,865.79,2025-08-26,ACTIVE
12814,8916,CAR,43178.0,2025-08-27,RELEASED
12815,1508,CAR,48161.5,2025-08-27,ACTIVE
12816,22692,SMARTPHONE,624.69,2025-08-27,RELEASED
12817,12890,SMARTPHONE,712.2,2025-08-27,RELEASED
12818,1284,MOTORCYCLE,1429.02,2025-08-27,RELEASED
12819,12178,CAR,6731.42,2025-08-27,ACTIVE
12820,16265,CAR,29001.28,2025-08-27,RELEASED
12821,7409,MOTORCYCLE,3058.97,2025-08-27,RELEASED
12822,6735,MOTORCYCLE,965.87,2025-08-27,ACTIVE
12823,19124,CAR,7618.4,2025-08-27,ACTIVE
12824,3909,CAR,19762.52,2025-08-27,ACTIVE
12825,1241,MOTORCYCLE,3921.71,2025-08-27,RELEASED
12826,12132,MOTORCYCLE,2290.61,2025-08-27,ACTIVE
12827,5790,CAR,3647.08,2025-08-27,RELEASED
12828,4736,SMARTPHONE,1095.58,2025-08-27,RELEASED
12829,21817,CAR,11175.95,2025-08-27,RELEASED
12830,16392,CAR,4855.46,2025-08-27,RELEASED
12831,3753,MOTORCYCLE,1784.76,2025-08-28,RELEASED
12832,20221,CAR,57505.98,2025-08-28,RELEASED
12833,13131,CAR,76020.54,2025-08-28,RELEASED
12834,11690,SMARTPHONE,504.46,2025-08-28,ACTIVE
12835,9231,SMARTPHONE,512.09,2025-08-28,ACTIVE
12836,19639,MOTORCYCLE,19740.02,2025-08-28,RELEASED
12837,18422,SMARTPHONE,752.93,2025-08-28,ACTIVE
12838,16540,SMARTPHONE,547.49,2025-08-28,ACTIVE
12839,1678,CAR,13180.0,2025-08-28,RELEASED
12840,19127,CAR,6125.03,2025-08-28,ACTIVE
12841,17969,CAR,9551.58,2025-08-28,ACTIVE
12842,15819,SMARTPHONE,529.71,2025-08-28,ACTIVE
12843,2469,CAR,50663.44,2025-08-28,ACTIVE
12844,1865,SMARTPHONE,603.7,2025-08-28,ACTIVE
12845,5142,SMARTPHONE,765.64,2025-08-28,ACTIVE
12846,17266,SMARTPHONE,700.21,2025-08-29,RELEASED
12847,12852,SMARTPHONE,1078.27,2025-08-29,ACTIVE
12848,23064,SMARTPHONE,699.02,2025-08-29,ACTIVE
12849,17011,SMARTPHONE,422.71,2025-08-29,SEIZED
12850,22812,CAR,12389.1,2025-08-29,ACTIVE
12851,18108,SMARTPHONE,545.95,2025-08-29,RELEASED
12852,10054,MOTORCYCLE,4211.37,2025-08-29,RELEASED
12853,7057,MOTORCYCLE,1101.91,2025-08-29,ACTIVE
12854,8070,MOTORCYCLE,1699.58,2025-08-29,RELEASED
12855,11132,MOTORCYCLE,3730.94,2025-08-29,RELEASED
12856,15331,MOTORCYCLE,1428.42,2025-08-29,RELEASED
12857,20873,SMARTPHONE,623.36,2025-08-29,SEIZED
12858,12417,CAR,3757.51,2025-08-30,RELEASED
12859,9969,CAR,29179.75,2025-08-30,RELEASED
12860,4371,CAR,6809.89,2025-08-30,ACTIVE
12861,20628,MOTORCYCLE,2660.78,2025-08-30,ACTIVE
12862,14379,MOTORCYCLE,1345.65,2025-08-30,ACTIVE
12863,7207,CAR,121627.59,2025-08-30,RELEASED
12864,20567,CAR,21079.57,2025-08-30,RELEASED
12865,21598,MOTORCYCLE,3303.1,2025-08-30,RELEASED
12866,6834,CAR,40348.44,2025-08-30,ACTIVE
12867,17571,SMARTPHONE,381.28,2025-08-30,ACTIVE
12868,8728,CAR,21413.76,2025-08-30,ACTIVE
12869,12192,CAR,28471.56,2025-08-30,SEIZED
12870,5886,MOTORCYCLE,3052.89,2025-08-30,RELEASED
12871,15228,MOTORCYCLE,3260.78,2025-08-31,RELEASED
12872,18257,SMARTPHONE,618.07,2025-08-31,RELEASED
12873,16093,CAR,20111.08,2025-08-31,RELEASED
12874,14899,CAR,12447.89,2025-08-31,ACTIVE
12875,13284,MOTORCYCLE,6649.07,2025-08-31,ACTIVE
12876,4030,CAR,5507.57,2025-08-31,ACTIVE
12877,3025,SMARTPHONE,436.55,2025-08-31,ACTIVE
12878,4907,MOTORCYCLE,22214.96,2025-08-31,ACTIVE
12879,14369,MOTORCYCLE,2261.27,2025-08-31,ACTIVE
12880,9008,SMARTPHONE,458.24,2025-08-31,ACTIVE
12881,20467,SMARTPHONE,555.05,2025-08-31,ACTIVE
12882,20175,SMARTPHONE,829.6,2025-08-31,ACTIVE
12883,1579,SMARTPHONE,681.1,2025-08-31,ACTIVE
12884,10084,MOTORCYCLE,2023.77,2025-08-31,ACTIVE
12885,8982,CAR,1586.9,2025-09-01,RELEASED
12886,20890,MOTORCYCLE,2349.77,2025-09-01,ACTIVE
12887,2879,SMARTPHONE,651.73,2025-09-01,ACTIVE
12888,82,CAR,1634.55,2025-09-01,ACTIVE
12889,12325,CAR,25197.5,2025-09-01,RELEASED
12890,4257,CAR,64202.74,2025-09-01,SEIZED
12891,10081,CAR,5125.82,2025-09-01,RELEASED
12892,10696,MOTORCYCLE,46489.92,2025-09-01,SEIZED
12893,21326,MOTORCYCLE,24584.81,2025-09-01,ACTIVE
12894,1438,MOTORCYCLE,1632.15,2025-09-01,ACTIVE
12895,14623,SMARTPHONE,710.72,2025-09-01,RELEASED
12896,12436,CAR,11434.52,2025-09-01,ACTIVE
12897,20661,SMARTPHONE,456.78,2025-09-01,ACTIVE
12898,18057,MOTORCYCLE,2141.98,2025-09-01,ACTIVE
12899,11474,CAR,31807.76,2025-09-01,ACTIVE
12900,5290,SMARTPHONE,1111.95,2025-09-01,SEIZED
12901,23028,CAR,5157.66,2025-09-01,ACTIVE
12902,13992,SMARTPHONE,995.83,2025-09-01,RELEASED
12903,8923,MOTORCYCLE,50768.61,2025-09-01,ACTIVE
12904,19454,MOTORCYCLE,2964.56,2025-09-02,RELEASED
12905,18209,SMARTPHONE,756.81,2025-09-02,RELEASED
12906,3442,SMARTPHONE,1015.01,2025-09-02,RELEASED
12907,11274,MOTORCYCLE,2201.62,2025-09-02,RELEASED
12908,3967,CAR,89653.44,2025-09-02,SEIZED
12909,16039,CAR,8721.54,2025-09-02,ACTIVE
12910,2236,MOTORCYCLE,3270.18,2025-09-02,ACTIVE
12911,7956,CAR,1808.28,2025-09-02,ACTIVE
12912,6055,MOTORCYCLE,2584.78,2025-09-02,SEIZED
12913,22575,MOTORCYCLE,1290.6,2025-09-02,RELEASED
12914,16668,MOTORCYCLE,2431.74,2025-09-02,ACTIVE
12915,426,SMARTPHONE,503.17,2025-09-02,RELEASED
12916,9866,MOTORCYCLE,3883.17,2025-09-02,RELEASED
12917,3416,CAR,23154.11,2025-09-02,RELEASED
12918,22072,SMARTPHONE,620.48,2025-09-02,RELEASED
12919,23303,MOTORCYCLE,1346.13,2025-09-02,RELEASED
12920,7477,SMARTPHONE,455.4,2025-09-02,ACTIVE
12921,4361,MOTORCYCLE,4910.93,2025-09-02,RELEASED
12922,8632,CAR,1741.26,2025-09-02,RELEASED
12923,6990,CAR,25238.2,2025-09-02,RELEASED
12924,2538,CAR,37413.67,2025-09-02,RELEASED
12925,2847,MOTORCYCLE,2219.22,2025-09-02,ACTIVE
12926,11444,SMARTPHONE,712.68,2025-09-03,ACTIVE
12927,6917,MOTORCYCLE,30924.78,2025-09-03,ACTIVE
12928,16330,MOTORCYCLE,3004.64,2025-09-03,ACTIVE
12929,12495,SMARTPHONE,695.9,2025-09-03,RELEASED
12930,20117,MOTORCYCLE,2402.46,2025-09-03,RELEASED
12931,5715,SMARTPHONE,833.53,2025-09-03,RELEASED
12932,16853,SMARTPHONE,376.07,2025-09-03,RELEASED
12933,4980,CAR,14722.01,2025-09-03,RELEASED
12934,13869,SMARTPHONE,677.73,2025-09-03,RELEASED
12935,4395,MOTORCYCLE,2778.62,2025-09-04,ACTIVE
12936,23081,SMARTPHONE,682.27,2025-09-04,ACTIVE
12937,3953,CAR,3388.9,2025-09-04,ACTIVE
12938,3039,SMARTPHONE,1087.87,2025-09-04,RELEASED
12939,10425,MOTORCYCLE,38561.33,2025-09-04,ACTIVE
12940,8093,SMARTPHONE,1073.36,2025-09-04,ACTIVE
12941,16447,MOTORCYCLE,3205.46,2025-09-04,SEIZED
12942,21484,MOTORCYCLE,2106.84,2025-09-04,RELEASED
12943,17125,CAR,27726.04,2025-09-04,ACTIVE
12944,13844,SMARTPHONE,1189.39,2025-09-04,SEIZED
12945,4406,MOTORCYCLE,14193.4,2025-09-04,ACTIVE
12946,18657,SMARTPHONE,451.21,2025-09-04,ACTIVE
12947,8857,MOTORCYCLE,1681.35,2025-09-04,RELEASED
12948,21501,SMARTPHONE,767.93,2025-09-04,ACTIVE
12949,12493,CAR,3301.5,2025-09-04,ACTIVE
12950,21998,SMARTPHONE,729.21,2025-09-05,ACTIVE
12951,22213,SMARTPHONE,1213.38,2025-09-05,ACTIVE
12952,1609,CAR,2243.61,2025-09-05,ACTIVE
12953,13452,CAR,34178.88,2025-09-05,ACTIVE
12954,13518,MOTORCYCLE,1676.98,2025-09-05,ACTIVE
12955,12723,MOTORCYCLE,3593.81,2025-09-05,RELEASED
12956,1787,CAR,5439.1,2025-09-05,RELEASED
12957,6771,CAR,4182.77,2025-09-05,RELEASED
12958,22033,SMARTPHONE,883.92,2025-09-05,ACTIVE
12959,23146,CAR,27418.46,2025-09-05,RELEASED
12960,3489,MOTORCYCLE,1396.93,2025-09-05,RELEASED
12961,10533,MOTORCYCLE,94905.37,2025-09-05,RELEASED
12962,1255,CAR,6355.01,2025-09-05,ACTIVE
12963,9291,CAR,5050.38,2025-09-05,RELEASED
12964,18501,SMARTPHONE,560.49,2025-09-05,RELEASED
12965,9193,CAR,2518.9,2025-09-05,RELEASED
12966,22817,MOTORCYCLE,2284.26,2025-09-05,ACTIVE
12967,14735,CAR,40844.6,2025-09-05,RELEASED
12968,5284,SMARTPHONE,569.42,2025-09-05,ACTIVE
12969,7131,MOTORCYCLE,1569.33,2025-09-05,RELEASED
12970,12988,MOTORCYCLE,3828.88,2025-09-06,RELEASED
12971,3621,SMARTPHONE,262.6,2025-09-06,ACTIVE
12972,17508,CAR,12504.32,2025-09-06,ACTIVE
12973,18469,SMARTPHONE,754.37,2025-09-06,ACTIVE
12974,8656,CAR,17303.67,2025-09-06,RELEASED
12975,19150,SMARTPHONE,640.14,2025-09-06,ACTIVE
12976,16622,SMARTPHONE,273.82,2025-09-06,SEIZED
12977,9346,CAR,4778.62,2025-09-06,RELEASED
12978,12140,CAR,81724.59,2025-09-06,ACTIVE
12979,12806,MOTORCYCLE,597.39,2025-09-06,RELEASED
12980,15441,MOTORCYCLE,63934.62,2025-09-06,RELEASED
12981,6353,MOTORCYCLE,2293.62,2025-09-06,RELEASED
12982,11235,MOTORCYCLE,1991.12,2025-09-06,RELEASED
12983,11853,SMARTPHONE,209.24,2025-09-06,ACTIVE
12984,4191,CAR,7763.06,2025-09-06,RELEASED
12985,11059,MOTORCYCLE,2478.28,2025-09-07,ACTIVE
12986,14815,CAR,16978.39,2025-09-07,ACTIVE
12987,5523,SMARTPHONE,655.94,2025-09-07,SEIZED
12988,13276,CAR,28696.84,2025-09-07,RELEASED
12989,13781,MOTORCYCLE,2766.65,2025-09-07,ACTIVE
12990,4618,MOTORCYCLE,2489.77,2025-09-07,SEIZED
12991,624,SMARTPHONE,966.26,2025-09-07,RELEASED
12992,2967,MOTORCYCLE,1440.44,2025-09-07,SEIZED
12993,3996,SMARTPHONE,1157.92,2025-09-07,RELEASED
12994,10240,MOTORCYCLE,1822.67,2025-09-07,SEIZED
12995,22680,MOTORCYCLE,2964.67,2025-09-07,RELEASED
12996,22160,SMARTPHONE,729.39,2025-09-07,ACTIVE
12997,22930,CAR,41253.1,2025-09-07,SEIZED
12998,480,MOTORCYCLE,3652.27,2025-09-08,RELEASED
12999,2080,CAR,2308.24,2025-09-08,RELEASED
13000,13797,SMARTPHONE,297.54,2025-09-08,ACTIVE
13001,19999,MOTORCYCLE,7707.76,2025-09-08,RELEASED
13002,15170,MOTORCYCLE,1787.76,2025-09-08,ACTIVE
13003,11262,CAR,7424.11,2025-09-08,RELEASED
13004,18497,MOTORCYCLE,24488.97,2025-09-08,ACTIVE
13005,3658,MOTORCYCLE,3701.04,2025-09-08,RELEASED
13006,15463,CAR,30932.35,2025-09-08,RELEASED
13007,14953,SMARTPHONE,581.37,2025-09-08,RELEASED
13008,18243,MOTORCYCLE,8778.05,2025-09-08,RELEASED
13009,2754,SMARTPHONE,738.89,2025-09-08,ACTIVE
13010,21402,SMARTPHONE,983.05,2025-09-08,RELEASED
13011,1042,MOTORCYCLE,1804.33,2025-09-08,RELEASED
13012,21201,CAR,7860.97,2025-09-08,ACTIVE
13013,22491,CAR,19754.36,2025-09-08,ACTIVE
13014,6100,MOTORCYCLE,2178.48,2025-09-08,RELEASED
13015,7583,SMARTPHONE,747.27,2025-09-09,ACTIVE
13016,20014,CAR,10370.59,2025-09-09,ACTIVE
13017,18947,MOTORCYCLE,3647.94,2025-09-09,ACTIVE
13018,471,MOTORCYCLE,1630.65,2025-09-09,ACTIVE
13019,3220,MOTORCYCLE,16292.18,2025-09-09,SEIZED
13020,9641,MOTORCYCLE,2260.47,2025-09-09,RELEASED
13021,13244,MOTORCYCLE,2660.75,2025-09-09,ACTIVE
13022,5258,MOTORCYCLE,2215.75,2025-09-09,ACTIVE
13023,2682,MOTORCYCLE,1412.91,2025-09-09,ACTIVE
13024,19172,MOTORCYCLE,2119.09,2025-09-09,ACTIVE
13025,22663,SMARTPHONE,870.8,2025-09-09,RELEASED
13026,21362,MOTORCYCLE,2589.98,2025-09-09,RELEASED
13027,14498,SMARTPHONE,484.24,2025-09-10,ACTIVE
13028,16224,SMARTPHONE,721.4,2025-09-10,RELEASED
13029,21567,SMARTPHONE,1211.3,2025-09-10,ACTIVE
13030,3482,CAR,6885.4,2025-09-10,RELEASED
13031,15420,SMARTPHONE,693.93,2025-09-10,ACTIVE
13032,3467,CAR,31214.16,2025-09-10,ACTIVE
13033,7851,SMARTPHONE,780.7,2025-09-10,ACTIVE
13034,16025,MOTORCYCLE,1083.23,2025-09-10,ACTIVE
13035,16455,MOTORCYCLE,15310.15,2025-09-10,SEIZED
13036,4873,CAR,14522.38,2025-09-10,ACTIVE
13037,9624,MOTORCYCLE,2778.08,2025-09-10,RELEASED
13038,16056,SMARTPHONE,850.94,2025-09-10,RELEASED
13039,5975,CAR,18385.56,2025-09-10,RELEASED
13040,15437,SMARTPHONE,688.31,2025-09-10,ACTIVE
13041,6777,SMARTPHONE,478.51,2025-09-10,SEIZED
13042,1240,MOTORCYCLE,2792.54,2025-09-10,ACTIVE
13043,14171,MOTORCYCLE,3319.45,2025-09-11,ACTIVE
13044,4940,SMARTPHONE,439.57,2025-09-11,ACTIVE
13045,20042,CAR,44701.0,2025-09-11,RELEASED
13046,3452,SMARTPHONE,836.53,2025-09-11,ACTIVE
13047,21276,MOTORCYCLE,2623.99,2025-09-11,ACTIVE
13048,16646,MOTORCYCLE,15610.07,2025-09-11,ACTIVE
13049,8903,CAR,5574.61,2025-09-11,ACTIVE
13050,15413,MOTORCYCLE,3256.07,2025-09-11,ACTIVE
13051,2825,SMARTPHONE,951.26,2025-09-11,SEIZED
13052,4891,MOTORCYCLE,2608.45,2025-09-11,ACTIVE
13053,19576,MOTORCYCLE,35987.21,2025-09-11,RELEASED
13054,1026,MOTORCYCLE,3047.04,2025-09-11,ACTIVE
13055,19465,SMARTPHONE,461.31,2025-09-11,RELEASED
13056,18251,CAR,30886.95,2025-09-11,RELEASED
13057,1634,MOTORCYCLE,64910.63,2025-09-11,ACTIVE
13058,9897,SMARTPHONE,615.87,2025-09-12,SEIZED
13059,14019,CAR,18893.17,2025-09-12,ACTIVE
13060,15213,CAR,55100.29,2025-09-12,RELEASED
13061,10092,MOTORCYCLE,2559.33,2025-09-12,RELEASED
13062,7753,SMARTPHONE,973.43,2025-09-12,ACTIVE
13063,4441,MOTORCYCLE,3269.95,2025-09-12,RELEASED
13064,1943,SMARTPHONE,388.45,2025-09-12,RELEASED
13065,15718,MOTORCYCLE,10255.83,2025-09-12,SEIZED
13066,15464,SMARTPHONE,457.96,2025-09-12,ACTIVE
13067,6109,MOTORCYCLE,3864.04,2025-09-12,ACTIVE
13068,16475,CAR,13009.89,2025-09-12,ACTIVE
13069,7815,CAR,4377.29,2025-09-12,ACTIVE
13070,20611,CAR,4429.24,2025-09-13,ACTIVE
13071,18503,MOTORCYCLE,2707.2,2025-09-13,ACTIVE
13072,23003,SMARTPHONE,768.96,2025-09-13,SEIZED
13073,8335,SMARTPHONE,778.78,2025-09-13,ACTIVE
13074,3250,CAR,5341.71,2025-09-13,RELEASED
13075,21739,CAR,6029.02,2025-09-13,RELEASED
13076,6266,CAR,21426.47,2025-09-13,SEIZED
13077,15736,MOTORCYCLE,1922.31,2025-09-13,RELEASED
13078,5767,CAR,25350.52,2025-09-13,RELEASED
13079,10461,MOTORCYCLE,1364.03,2025-09-13,RELEASED
13080,10622,MOTORCYCLE,1966.12,2025-09-13,RELEASED
13081,14413,CAR,4771.52,2025-09-13,SEIZED
13082,3760,SMARTPHONE,1027.39,2025-09-13,RELEASED
13083,17073,MOTORCYCLE,15900.28,2025-09-13,RELEASED
