loan_id,customer_id,staff_id,branch_id,product_id,policy_id,collateral_id,start_date,interest_rate,tenor,amount,outstanding,status
8716,7463,946,29,3,2,3695,2025-03-27,1.86,12,2856.16,637.99,ACTIVE
20962,17898,17,33,1,2,10632,2025-03-27,1.33,24,729.65,0.0,CLOSED
3040,2618,301,96,2,1,10633,2025-03-27,4.93,12,702.47,413.47,ACTIVE
10343,8861,813,63,3,4,10634,2025-03-27,1.16,3,2703.01,0.0,CLOSED
11133,9534,749,61,2,1,10635,2025-03-27,3.38,12,622.41,434.86,ACTIVE
14931,12759,965,26,3,1,3950,2025-03-27,1.88,3,3499.2,0.0,CLOSED
3087,2658,588,24,1,1,10636,2025-03-27,1.85,15,1482.97,0.0,CLOSED
21846,18649,237,1,5,5,6668,2025-03-27,3.04,30,48482.99,0.0,CLOSED
19542,16679,31,24,4,3,10637,2025-03-27,0.58,24,16502.97,14342.03,ACTIVE
15332,13105,151,25,2,1,10638,2025-03-27,4.17,3,655.35,350.93,DEFAULT
3784,3253,670,63,2,1,10639,2025-03-27,4.26,12,872.49,0.0,CLOSED
11329,9702,969,95,2,1,10640,2025-03-27,3.2,9,829.1,667.38,ACTIVE
15805,13508,739,7,1,1,780,2025-03-28,2.67,18,1073.89,631.06,ACTIVE
13688,11712,147,64,4,12,7154,2025-03-28,2.06,36,4230.6,0.0,CLOSED
9177,7856,941,79,3,1,10641,2025-03-28,2.11,3,1317.1,879.7,ACTIVE
16539,14136,212,34,2,1,10642,2025-03-28,4.79,12,476.1,0.0,CLOSED
2036,1754,915,34,5,5,10643,2025-03-28,3.28,6,34903.45,0.0,CLOSED
13397,11470,42,21,4,3,5883,2025-03-28,0.67,45,13850.26,7694.5,DEFAULT
21615,18449,702,35,4,1,10644,2025-03-28,2.21,39,16159.23,3937.55,ACTIVE
17627,15061,785,47,5,1,10645,2025-03-28,3.99,36,27226.07,0.0,CLOSED
5944,5101,656,13,4,3,2644,2025-03-28,1.63,24,14025.75,12128.18,ACTIVE
11575,9912,916,41,2,1,10646,2025-03-28,4.39,12,567.97,529.86,ACTIVE
2809,2418,954,69,6,1,10647,2025-03-28,3.95,36,8967.71,8033.33,DEFAULT
4070,3496,488,37,5,5,10648,2025-03-28,3.4,42,51852.56,0.0,CLOSED
5159,4417,582,55,2,2,10649,2025-03-28,3.16,12,284.78,0.0,CLOSED
4343,3728,183,83,1,4,4914,2025-03-28,2.66,15,2122.31,0.0,CLOSED
12304,10534,348,70,2,1,10650,2025-03-28,3.01,9,608.58,171.49,ACTIVE
11324,9698,748,9,1,4,10651,2025-03-28,2.75,3,1724.25,0.0,CLOSED
13997,11960,123,41,2,1,10652,2025-03-28,3.86,9,620.17,0.0,CLOSED
19593,16724,193,99,1,1,10653,2025-03-28,2.85,24,776.29,634.06,ACTIVE
6594,5650,367,51,6,1,3097,2025-03-28,4.85,6,17519.41,0.0,CLOSED
4517,3874,577,22,3,1,10654,2025-03-28,1.45,9,4503.55,3043.24,ACTIVE
11821,10123,935,85,2,2,10655,2025-03-28,2.11,3,798.26,541.36,ACTIVE
8941,7649,748,9,1,4,10656,2025-03-28,1.81,6,1598.6,646.75,ACTIVE
18520,15817,807,53,1,4,10523,2025-03-29,2.09,6,1324.78,425.81,ACTIVE
20171,17218,261,46,1,1,5763,2025-03-29,1.84,15,1397.85,1373.07,ACTIVE
3174,2732,551,8,2,1,10657,2025-03-29,3.85,6,544.43,0.0,CLOSED
15075,12880,179,16,1,1,10658,2025-03-29,1.93,21,2133.1,2126.1,ACTIVE
20620,17611,699,25,1,1,10659,2025-03-29,3.09,21,560.17,180.61,ACTIVE
17891,15283,634,47,1,4,8291,2025-03-29,1.82,24,1199.64,910.94,ACTIVE
16628,14215,750,53,5,3,10660,2025-03-29,1.13,48,44905.95,21761.27,ACTIVE
4849,4153,739,7,3,1,8922,2025-03-29,2.11,6,1500.08,1307.41,ACTIVE
5665,4862,805,29,2,2,8985,2025-03-29,4.38,12,391.43,142.55,ACTIVE
16121,13781,358,65,1,2,10661,2025-03-29,2.71,9,1981.8,0.0,CLOSED
14169,12110,131,76,1,4,10662,2025-03-29,2.94,18,2338.68,1216.68,ACTIVE
8660,7413,861,78,2,1,10663,2025-03-29,4.31,6,294.62,0.0,CLOSED
15908,13596,971,1,1,1,10664,2025-03-29,1.99,12,1073.7,284.14,ACTIVE
20545,17546,581,2,1,4,10665,2025-03-29,2.66,21,1952.09,1709.9,ACTIVE
20022,17096,748,9,1,4,10666,2025-03-29,1.62,12,2399.69,656.48,ACTIVE
20474,17482,126,52,5,1,10667,2025-03-29,2.73,54,46213.01,0.0,CLOSED
13580,11624,231,44,1,2,10668,2025-03-29,1.53,3,1644.08,1395.01,DEFAULT
23217,19833,86,29,6,1,10669,2025-03-29,4.88,18,12179.5,0.0,CLOSED
3256,2802,976,98,1,1,10670,2025-03-29,2.23,9,2435.94,2043.24,ACTIVE
8245,7061,441,2,3,4,10671,2025-03-29,1.04,3,2796.19,0.0,CLOSED
19348,16520,837,61,3,1,10672,2025-03-29,1.6,3,2898.29,656.91,ACTIVE
6859,5873,146,7,5,5,6563,2025-03-29,2.01,6,43654.69,0.0,CLOSED
11016,9437,861,78,1,1,10673,2025-03-29,2.76,18,2478.98,2122.86,ACTIVE
15328,13102,234,78,3,1,10674,2025-03-29,2.16,6,2452.29,1005.56,ACTIVE
19975,17051,45,74,1,2,10675,2025-03-29,2.36,15,1754.65,0.0,CLOSED
5069,4340,238,99,1,1,10676,2025-03-29,1.92,24,1496.72,1230.53,ACTIVE
7460,6392,779,76,1,4,10677,2025-03-30,2.19,9,830.67,0.0,CLOSED
6733,5765,209,79,3,1,6252,2025-03-30,2.21,3,4562.1,1338.51,ACTIVE
18190,15541,142,10,2,1,10104,2025-03-30,3.59,3,346.78,0.0,CLOSED
14112,12062,696,4,1,4,10678,2025-03-30,1.9,3,2178.18,1576.27,ACTIVE
12768,10935,466,68,2,1,10679,2025-03-30,3.32,6,266.23,0.0,CLOSED
13554,11602,154,23,4,1,10680,2025-03-30,1.73,42,13608.44,3282.77,ACTIVE
5733,4920,142,10,1,1,10681,2025-03-30,2.7,18,1353.83,832.07,ACTIVE
7710,6610,42,21,5,3,10682,2025-03-30,2.24,54,43184.75,25636.56,ACTIVE
9457,8105,46,84,1,2,10683,2025-03-30,1.88,3,1642.95,1236.2,ACTIVE
14590,12465,568,88,1,1,10684,2025-03-30,1.93,18,1515.85,876.9,DEFAULT
19599,16729,774,18,4,1,10685,2025-03-30,2.87,18,14785.15,0.0,CLOSED
21539,18381,209,79,4,1,10686,2025-03-30,2.95,12,10075.7,0.0,CLOSED
224,199,608,6,3,4,887,2025-03-30,0.82,12,1518.92,710.23,ACTIVE
22741,19422,993,64,4,12,10687,2025-03-30,1.71,9,12863.52,1287.08,ACTIVE
8942,7650,356,30,5,1,7777,2025-03-30,3.53,48,22359.83,0.0,CLOSED
7122,6106,295,79,1,1,3998,2025-03-30,2.37,21,1541.19,0.0,CLOSED
18711,15980,751,91,2,2,10688,2025-03-30,2.08,9,522.72,473.11,ACTIVE
12894,11043,423,86,3,2,3054,2025-03-30,1.08,3,3916.68,0.0,CLOSED
21853,18654,466,68,2,1,10689,2025-03-30,3.52,6,748.21,402.21,ACTIVE
2381,2051,177,9,4,1,10434,2025-03-30,2.73,48,17902.55,6153.88,ACTIVE
6863,5877,444,40,4,1,10690,2025-03-30,2.94,33,7857.23,5502.21,ACTIVE
18536,15831,49,49,1,1,10691,2025-03-30,2.7,3,872.82,144.79,ACTIVE
8740,7483,774,18,2,1,10692,2025-03-30,4.23,3,559.7,0.0,CLOSED
3095,2664,342,55,3,2,5592,2025-03-30,1.63,6,2755.95,0.0,CLOSED
3065,2639,591,65,3,2,4896,2025-03-30,1.01,12,1653.22,311.49,ACTIVE
14897,12730,48,44,2,2,8538,2025-03-30,3.48,6,419.48,0.0,CLOSED
22891,19549,756,17,2,1,10693,2025-03-31,4.62,12,483.25,0.0,CLOSED
8113,6947,744,21,1,1,10694,2025-03-31,2.3,6,2666.84,1392.31,DEFAULT
19692,16806,969,95,1,4,10695,2025-03-31,1.85,18,1031.98,871.07,ACTIVE
20920,17861,555,44,2,2,10013,2025-03-31,3.14,12,647.67,424.53,ACTIVE
5628,4829,843,80,3,4,10696,2025-03-31,1.45,3,3334.49,1968.89,ACTIVE
16503,14105,970,97,1,2,7191,2025-03-31,2.2,18,2420.21,2234.79,ACTIVE
22021,18798,981,15,4,1,3474,2025-03-31,2.42,36,5840.27,0.0,CLOSED
16965,14498,628,72,4,1,10697,2025-03-31,2.62,36,11554.53,8239.46,ACTIVE
18599,15888,805,29,3,2,7799,2025-03-31,0.82,12,2447.81,0.0,CLOSED
13220,11323,346,75,1,1,10698,2025-03-31,2.68,21,1049.09,877.35,ACTIVE
8012,6864,760,74,2,2,10699,2025-03-31,2.88,3,559.63,175.45,ACTIVE
479,418,555,44,4,1,215,2025-03-31,2.95,36,9648.02,0.0,CLOSED
11953,10230,76,46,3,1,8051,2025-03-31,1.26,6,920.4,0.0,CLOSED
11097,9504,74,39,3,1,10700,2025-03-31,2.15,6,2687.9,0.0,CLOSED
14898,12731,852,65,2,2,10701,2025-03-31,3.76,12,463.22,0.0,CLOSED
9659,8274,677,81,2,1,785,2025-04-01,3.0,6,437.67,303.42,ACTIVE
15056,12864,342,55,1,4,10702,2025-04-01,1.57,3,812.09,204.13,ACTIVE
10902,9337,287,97,1,2,10703,2025-04-01,2.78,21,1968.91,0.0,CLOSED
16905,14445,402,27,5,5,3495,2025-04-01,1.84,60,60879.21,16357.21,ACTIVE
6505,5579,298,19,4,1,5337,2025-04-01,2.86,18,13108.68,7957.19,ACTIVE
3679,3165,153,59,1,1,10704,2025-04-01,2.18,6,828.79,211.17,ACTIVE
16727,14298,952,81,4,12,4654,2025-04-01,2.09,36,14362.94,11943.05,ACTIVE
17723,15145,488,37,2,1,10705,2025-04-01,3.13,9,407.39,0.0,CLOSED
14243,12173,99,13,1,1,10706,2025-04-01,1.82,24,1629.93,442.53,ACTIVE
3316,2853,33,12,1,4,8999,2025-04-01,1.88,24,813.66,0.0,CLOSED
9389,8042,348,70,3,4,385,2025-04-01,1.29,6,2022.18,0.0,CLOSED
2801,2410,123,41,1,1,10707,2025-04-01,3.33,15,1631.68,0.0,CLOSED
7475,6405,673,12,3,4,10708,2025-04-01,1.6,6,3849.1,2808.24,ACTIVE
8046,6891,828,14,2,1,10709,2025-04-01,3.81,12,917.97,0.0,CLOSED
16530,14127,659,63,4,1,10710,2025-04-01,1.58,18,13483.34,0.0,CLOSED
11829,10130,653,96,3,4,10711,2025-04-01,1.71,6,3890.82,3611.23,ACTIVE
77,70,247,15,6,1,10712,2025-04-01,5.02,18,10267.61,1383.2,ACTIVE
4340,3726,71,90,2,1,10713,2025-04-01,4.08,3,584.41,0.0,CLOSED
20402,17416,819,13,2,1,10714,2025-04-01,4.67,9,647.76,228.78,DEFAULT
6292,5394,192,58,1,2,10715,2025-04-01,1.73,12,1432.24,0.0,CLOSED
18906,16138,86,29,2,2,315,2025-04-01,3.86,6,794.65,750.02,ACTIVE
22531,19238,128,18,1,1,4948,2025-04-01,2.61,15,2357.45,642.74,ACTIVE
22586,19286,694,40,2,1,1494,2025-04-01,4.29,12,216.06,0.0,CLOSED
12479,10685,123,41,3,1,10716,2025-04-01,2.08,3,2939.27,2298.18,ACTIVE
2570,2211,525,81,5,1,3015,2025-04-01,2.28,42,34575.61,25852.51,ACTIVE
6627,5676,31,24,1,1,1032,2025-04-01,2.86,18,2811.34,0.0,CLOSED
23001,19650,967,43,1,1,9595,2025-04-01,2.17,15,425.39,0.0,CLOSED
7775,6670,142,10,2,1,10717,2025-04-01,3.85,9,453.31,93.35,ACTIVE
14780,12628,199,7,1,1,10718,2025-04-01,3.0,6,1531.73,1231.35,ACTIVE
13247,11345,689,77,5,3,5057,2025-04-02,1.9,60,29078.28,5079.06,ACTIVE
2322,2000,823,18,1,1,514,2025-04-02,2.69,24,1062.31,0.0,CLOSED
13357,11439,762,72,4,1,4254,2025-04-02,2.14,45,8204.69,3282.33,ACTIVE
15581,13321,754,60,5,1,2463,2025-04-02,2.47,60,24852.56,0.0,CLOSED
11666,9989,406,11,1,2,10719,2025-04-02,2.2,6,1461.13,1364.82,ACTIVE
3966,3409,699,25,5,1,9381,2025-04-02,3.68,24,17395.84,14097.94,DEFAULT
3441,2956,754,60,3,1,9865,2025-04-02,2.05,12,2360.13,0.0,CLOSED
6350,5444,748,9,4,1,4236,2025-04-02,1.59,12,10355.86,5677.53,ACTIVE
14939,12766,866,22,6,1,10720,2025-04-02,4.43,36,5914.03,0.0,CLOSED
13233,11333,506,97,5,1,1478,2025-04-02,2.02,48,27629.91,0.0,CLOSED
4478,3845,573,12,5,5,10721,2025-04-02,3.36,60,31041.63,25110.21,ACTIVE
13487,11547,144,63,1,4,10722,2025-04-02,2.3,24,2161.63,496.08,DEFAULT
15932,13615,319,74,2,2,10723,2025-04-02,2.26,3,556.81,0.0,CLOSED
5328,4565,184,34,1,1,10724,2025-04-02,2.84,3,2458.63,870.69,ACTIVE
4314,3705,855,51,2,1,3540,2025-04-02,4.11,6,697.47,0.0,CLOSED
20978,17913,656,13,3,1,10725,2025-04-02,1.87,12,3062.11,0.0,CLOSED
17286,14766,515,32,2,1,10726,2025-04-02,4.45,9,608.93,431.24,ACTIVE
18509,15807,153,59,4,1,7495,2025-04-02,2.67,45,13112.4,9893.27,ACTIVE
4946,4235,907,15,1,1,3356,2025-04-02,1.8,15,2645.8,0.0,CLOSED
9029,7723,823,18,1,1,10727,2025-04-02,3.47,24,1240.22,689.46,ACTIVE
22229,18982,739,7,1,1,10728,2025-04-02,2.54,9,463.5,64.83,ACTIVE
5909,5071,739,7,1,1,10729,2025-04-02,2.14,21,2515.16,897.22,ACTIVE
14961,12783,915,34,6,1,10730,2025-04-02,5.92,30,2809.32,0.0,CLOSED
23002,19651,787,31,5,1,10731,2025-04-02,3.3,12,36700.57,34645.42,ACTIVE
496,432,587,40,1,4,10732,2025-04-03,2.76,15,2497.74,402.76,ACTIVE
7363,6308,815,63,1,4,10733,2025-04-03,1.65,12,1477.1,1404.25,ACTIVE
13972,11943,993,64,5,5,3255,2025-04-03,2.08,18,48250.89,0.0,CLOSED
23280,19885,805,29,5,5,10734,2025-04-03,3.25,24,47123.7,0.0,CLOSED
21348,18217,614,90,1,1,10735,2025-04-03,3.29,24,1849.16,0.0,CLOSED
16204,13850,614,90,1,1,10736,2025-04-03,2.02,21,1191.38,0.0,CLOSED
2589,2229,76,46,3,1,10737,2025-04-03,1.43,6,4115.35,0.0,CLOSED
3914,3366,436,60,2,1,10738,2025-04-03,4.06,6,672.35,248.01,ACTIVE
14024,11982,237,1,6,1,10739,2025-04-03,4.63,6,11596.78,9307.16,ACTIVE
22540,19245,621,36,2,1,10740,2025-04-03,4.25,12,557.81,0.0,CLOSED
2002,1727,929,5,3,4,8338,2025-04-03,0.75,6,2592.28,0.0,CLOSED
90,83,706,39,3,1,10741,2025-04-03,1.59,9,3140.23,0.0,CLOSED
16560,14154,41,86,5,5,10742,2025-04-03,3.1,12,55457.61,32042.5,ACTIVE
3686,3172,539,100,4,3,6652,2025-04-03,1.24,24,14650.31,12248.9,ACTIVE
11309,9687,814,70,1,4,9223,2025-04-03,2.33,15,338.54,226.97,ACTIVE
12735,10910,13,69,2,1,8912,2025-04-03,2.81,9,579.66,0.0,CLOSED
6203,5323,916,41,2,1,10743,2025-04-03,4.36,12,979.95,593.23,DEFAULT
1313,1126,677,81,4,12,3810,2025-04-03,2.08,39,10002.66,8429.8,ACTIVE
197,174,346,75,3,1,10744,2025-04-03,1.87,3,3964.2,2280.71,ACTIVE
9984,8562,929,5,4,1,10745,2025-04-03,2.34,33,16104.49,10318.6,ACTIVE
13333,11419,697,84,2,2,6446,2025-04-03,3.47,12,330.29,297.66,ACTIVE
20358,17381,104,3,6,1,10746,2025-04-04,3.7,12,11594.44,0.0,CLOSED
17564,15005,488,37,1,1,10747,2025-04-04,3.39,21,1567.22,0.0,CLOSED
17559,15000,214,31,4,1,10748,2025-04-04,2.37,9,7488.98,2769.64,DEFAULT
14754,12607,670,63,6,6,10749,2025-04-04,2.79,12,9330.06,0.0,CLOSED
9885,8472,682,95,1,4,10750,2025-04-04,2.18,15,1754.56,1269.54,DEFAULT
9808,8406,753,16,1,1,10751,2025-04-04,2.54,9,1631.47,0.0,CLOSED
21307,18185,799,22,3,1,10752,2025-04-04,1.83,9,3455.45,0.0,CLOSED
20571,17566,156,43,1,1,5904,2025-04-04,2.77,3,1161.73,425.32,ACTIVE
1029,885,439,79,3,1,10753,2025-04-04,2.01,3,2755.25,0.0,CLOSED
8319,7120,176,33,5,5,6583,2025-04-04,3.29,24,50116.59,0.0,CLOSED
2393,2061,10,23,2,1,10754,2025-04-04,4.32,3,480.29,235.95,ACTIVE
16895,14436,490,47,1,4,10755,2025-04-04,2.56,15,1697.71,0.0,CLOSED
8064,6903,555,44,1,2,1879,2025-04-04,2.15,15,1514.42,880.25,ACTIVE
10835,9281,786,49,3,1,6542,2025-04-04,1.77,9,2523.45,701.93,ACTIVE
15350,13119,239,80,2,1,10756,2025-04-04,3.92,3,357.91,152.47,ACTIVE
7043,6039,487,26,3,1,10757,2025-04-04,2.42,9,2344.45,0.0,CLOSED
19397,16561,927,99,2,1,2761,2025-04-04,2.61,3,631.37,170.3,ACTIVE
20913,17854,237,1,1,1,8715,2025-04-04,2.86,3,717.89,0.0,CLOSED
5424,4648,181,43,3,1,5130,2025-04-04,2.43,9,4011.46,0.0,CLOSED
4691,4016,209,79,3,1,10758,2025-04-04,1.97,3,1247.82,758.9,ACTIVE
11510,9857,773,67,1,1,7883,2025-04-04,3.01,21,2298.58,524.43,ACTIVE
3054,2631,406,11,1,2,10759,2025-04-04,2.25,9,1965.45,1733.25,ACTIVE
21327,18201,342,55,6,1,10760,2025-04-05,3.47,36,9234.65,3026.69,ACTIVE
1736,1507,609,48,5,3,2254,2025-04-05,2.99,60,14000.45,13981.77,ACTIVE
6187,5310,939,51,5,3,10761,2025-04-05,1.54,60,26947.7,25849.31,ACTIVE
19944,17022,896,44,3,2,10762,2025-04-05,1.14,3,2892.16,1861.05,ACTIVE
5488,4706,890,26,3,1,10763,2025-04-05,1.58,3,1938.39,873.9,ACTIVE
6989,5988,579,65,6,6,10764,2025-04-05,3.07,18,12038.92,11071.74,ACTIVE
14510,12396,76,46,4,1,10765,2025-04-05,1.83,12,14619.57,7763.08,ACTIVE
18776,16026,181,43,1,1,2228,2025-04-05,3.47,6,1187.5,799.66,ACTIVE
22156,18913,168,61,2,1,10766,2025-04-05,4.66,12,661.88,0.0,CLOSED
4378,3757,358,65,3,4,10767,2025-04-05,0.91,12,2845.41,654.95,ACTIVE
18068,15436,490,47,3,4,5909,2025-04-05,1.66,12,2273.96,1397.89,ACTIVE
6899,5908,469,15,2,1,9322,2025-04-05,4.17,6,729.8,0.0,CLOSED
16685,14260,9,38,4,1,10768,2025-04-05,1.73,12,3660.03,1896.39,ACTIVE
14656,12518,393,89,1,12,10769,2025-04-05,1.52,6,2510.89,0.0,CLOSED
2365,2040,584,29,5,5,10770,2025-04-05,3.38,36,67486.72,50000.6,ACTIVE
15423,13183,643,36,6,1,4947,2025-04-05,5.67,24,5175.59,2036.02,ACTIVE
1535,1326,48,44,3,2,10771,2025-04-05,1.05,3,2711.84,0.0,CLOSED
20306,17335,836,20,1,1,10772,2025-04-05,2.52,24,2447.6,720.86,ACTIVE
17082,14593,677,81,3,4,9097,2025-04-05,1.67,9,1832.26,1446.43,ACTIVE
15850,13548,64,54,1,1,9711,2025-04-05,3.29,21,2113.27,1268.68,DEFAULT
88,81,554,13,4,3,8864,2025-04-06,1.99,36,14917.27,0.0,CLOSED
5852,5022,396,4,1,4,10773,2025-04-06,2.4,24,2226.84,1388.1,ACTIVE
9861,8451,840,95,4,1,8699,2025-04-06,2.32,9,11814.26,6272.74,ACTIVE
8458,7246,915,34,2,1,8230,2025-04-06,4.58,6,437.57,0.0,CLOSED
4851,4155,87,62,1,1,4135,2025-04-06,2.91,24,2681.17,2153.55,ACTIVE
7400,6338,33,12,1,4,10774,2025-04-06,2.57,24,1558.48,594.1,ACTIVE
1159,994,861,78,2,1,10775,2025-04-06,3.6,12,843.97,746.42,DEFAULT
13019,11149,76,46,2,1,6218,2025-04-06,3.63,12,338.06,326.14,ACTIVE
16532,14129,971,1,3,1,10776,2025-04-06,1.67,12,3299.48,0.0,CLOSED
14811,12656,109,37,2,1,10777,2025-04-06,3.09,3,386.12,121.15,DEFAULT
16842,14393,199,7,1,1,10778,2025-04-06,1.85,15,1916.82,1068.43,ACTIVE
16823,14377,489,96,3,4,2855,2025-04-06,1.02,9,2152.58,0.0,CLOSED
644,564,713,81,1,4,10779,2025-04-06,2.89,24,2006.43,437.4,ACTIVE
21877,18672,488,37,1,1,3894,2025-04-06,2.41,15,726.51,0.0,CLOSED
16756,14321,45,74,1,2,10780,2025-04-06,2.12,6,1590.88,1311.99,ACTIVE
3081,2653,74,39,2,1,10781,2025-04-06,3.35,12,915.9,466.94,ACTIVE
20741,17712,929,5,3,4,10782,2025-04-06,0.78,3,2240.52,0.0,CLOSED
7238,6203,588,24,2,1,10783,2025-04-06,2.66,9,548.6,213.05,DEFAULT
6029,5173,585,21,1,1,10784,2025-04-06,3.22,15,2182.92,0.0,CLOSED
3277,2819,993,64,4,12,109,2025-04-06,1.16,42,8974.18,0.0,CLOSED
4570,3916,160,28,1,4,10785,2025-04-06,1.53,6,1611.56,1575.84,ACTIVE
2474,2130,680,40,2,1,6048,2025-04-07,4.32,3,620.02,305.31,DEFAULT
3965,3408,780,47,1,4,1345,2025-04-07,2.01,9,1437.24,1306.69,ACTIVE
6186,5309,516,75,4,3,1434,2025-04-07,1.12,6,13805.78,3429.61,ACTIVE
2277,1964,222,34,2,1,10786,2025-04-07,3.89,9,291.22,0.0,CLOSED
2238,1928,88,96,6,1,3494,2025-04-07,4.45,24,4377.65,1108.79,ACTIVE
17970,15352,891,8,6,1,8875,2025-04-07,4.81,18,11491.69,0.0,CLOSED
11920,10205,110,77,3,4,10787,2025-04-07,0.9,9,2290.21,0.0,CLOSED
13419,11490,928,29,3,2,6350,2025-04-07,1.82,3,4388.96,0.0,CLOSED
11886,10177,587,40,5,1,10788,2025-04-07,3.82,30,27140.9,14546.2,DEFAULT
22882,19540,536,83,5,5,1528,2025-04-07,1.85,48,28772.01,28657.15,ACTIVE
6537,5604,472,65,3,4,109,2025-04-07,1.82,6,2517.6,0.0,CLOSED
17311,14788,823,18,5,5,9485,2025-04-07,2.53,54,31380.42,18790.48,ACTIVE
6524,5594,773,67,4,3,10789,2025-04-07,1.79,48,7948.71,0.0,CLOSED
7960,6821,671,97,1,2,6366,2025-04-07,1.72,3,1922.6,0.0,CLOSED
19851,16941,583,21,1,1,4070,2025-04-07,2.32,12,2758.65,0.0,CLOSED
16542,14138,14,37,1,1,10790,2025-04-07,2.72,24,1032.95,991.24,ACTIVE
3302,2842,918,4,4,1,10791,2025-04-07,1.91,27,8838.65,3109.36,ACTIVE
3432,2951,861,78,3,1,3235,2025-04-07,1.62,3,1611.01,344.77,ACTIVE
15609,13347,213,68,3,1,10792,2025-04-07,2.27,12,3458.13,1174.97,ACTIVE
20881,17827,168,61,3,1,5644,2025-04-07,1.26,3,1008.38,328.04,ACTIVE
16515,14115,356,30,2,1,1469,2025-04-07,3.06,3,407.37,212.49,ACTIVE
21617,18451,907,15,1,1,10793,2025-04-07,2.0,18,972.48,503.74,ACTIVE
16359,13981,432,88,6,1,5630,2025-04-07,4.0,30,5844.89,0.0,CLOSED
2740,2354,46,84,2,2,10794,2025-04-07,2.01,12,546.17,84.76,ACTIVE
13922,11901,285,34,1,1,10795,2025-04-07,2.69,3,1522.77,1084.29,ACTIVE
5578,4785,193,99,2,1,10796,2025-04-07,4.21,12,216.73,204.39,ACTIVE
3149,2709,25,72,2,1,10797,2025-04-08,4.14,12,609.3,0.0,CLOSED
6067,5206,526,29,2,2,10798,2025-04-08,2.3,9,899.93,195.19,ACTIVE
5116,4380,71,90,3,1,8029,2025-04-08,1.73,9,4078.12,2332.16,ACTIVE
6743,5773,251,44,3,2,10799,2025-04-08,1.1,9,1183.95,551.63,ACTIVE
3959,3403,786,49,5,1,10800,2025-04-08,2.1,24,27914.6,10818.48,ACTIVE
4884,4181,198,97,1,2,10801,2025-04-08,1.54,3,1107.64,370.68,ACTIVE
20874,17821,528,95,5,1,10802,2025-04-08,3.84,60,46308.79,0.0,CLOSED
13658,11689,503,80,4,1,1542,2025-04-08,2.75,33,11883.66,4581.25,ACTIVE
13615,11655,506,97,3,2,10803,2025-04-08,0.89,9,1736.94,1328.49,DEFAULT
6309,5407,453,37,5,3,8754,2025-04-08,2.89,24,22770.99,4612.7,ACTIVE
4423,3798,978,10,6,1,10804,2025-04-08,5.52,30,14054.26,0.0,CLOSED
11507,9854,638,35,1,4,10805,2025-04-08,2.0,9,1723.19,1391.83,ACTIVE
14737,12591,42,21,1,1,10806,2025-04-08,3.49,6,1965.86,0.0,CLOSED
11562,9899,623,5,1,4,10807,2025-04-08,1.36,18,985.57,0.0,CLOSED
9629,8250,915,34,1,1,10808,2025-04-08,2.42,15,2152.62,0.0,CLOSED
19913,16997,936,95,1,4,10809,2025-04-08,2.31,6,1571.52,0.0,CLOSED
10875,9314,582,55,1,4,7940,2025-04-08,2.88,3,1615.12,875.35,ACTIVE
19732,16835,876,66,1,1,8560,2025-04-08,2.08,9,1594.75,0.0,CLOSED
8304,7110,618,92,6,1,2841,2025-04-08,4.61,12,11272.21,0.0,CLOSED
17185,14682,717,7,2,1,10810,2025-04-08,4.85,9,492.59,0.0,CLOSED
6305,5404,984,98,1,1,3106,2025-04-08,1.92,18,1287.21,946.9,ACTIVE
7941,6806,424,73,1,1,10811,2025-04-08,3.28,9,579.26,0.0,CLOSED
15,14,585,21,6,1,10812,2025-04-08,3.29,12,11178.34,0.0,CLOSED
11975,10250,554,13,1,1,9961,2025-04-08,3.17,21,1752.91,0.0,CLOSED
23125,19757,714,34,2,1,10813,2025-04-08,3.13,6,459.89,286.09,ACTIVE
22996,19645,153,59,5,5,10814,2025-04-09,2.44,42,12945.99,0.0,CLOSED
21099,18017,807,53,1,2,10815,2025-04-09,1.38,18,1219.39,893.79,ACTIVE
23112,19745,786,49,1,1,10816,2025-04-09,1.92,15,1702.31,1404.67,ACTIVE
20413,17426,203,23,4,1,10817,2025-04-09,2.66,45,8986.21,0.0,CLOSED
17347,14819,949,46,4,1,10818,2025-04-09,2.47,24,17437.15,14182.9,ACTIVE
19813,16904,257,2,4,1,10819,2025-04-09,2.16,6,19613.21,0.0,CLOSED
10734,9196,240,4,1,4,2037,2025-04-09,2.52,18,2054.78,0.0,CLOSED
17213,14705,346,75,1,1,7800,2025-04-09,3.02,24,2219.51,1910.82,ACTIVE
15347,13118,85,60,3,1,271,2025-04-09,2.44,6,1856.92,0.0,CLOSED
8864,7585,946,29,5,5,10820,2025-04-09,2.08,42,31810.62,22001.65,ACTIVE
22765,19440,801,27,3,1,10821,2025-04-09,2.12,3,3932.95,0.0,CLOSED
9722,8329,324,98,1,1,10822,2025-04-09,3.08,9,2321.57,1832.09,ACTIVE
2625,2262,489,96,2,1,10823,2025-04-09,4.7,6,515.46,0.0,CLOSED
12587,10783,94,36,6,1,10824,2025-04-09,4.43,18,12843.72,9868.29,ACTIVE
18115,15478,251,44,6,1,10825,2025-04-09,5.71,30,10887.05,5075.89,DEFAULT
23035,19678,552,54,3,1,8530,2025-04-09,1.63,3,1039.39,769.51,ACTIVE
21851,18653,491,61,4,3,10826,2025-04-09,0.67,30,11228.37,3006.83,ACTIVE
